id,title,description,category
510256,"Welcome to Globe Export: globe export, globe export import export textile machinery, globe india, globeexportindia.com, ahmedabad, india, spare parts for textile machinery, spare parts for stork rotary printing machine, textile machine, spares for stenter, spares for volkmann tfo, spares for schlafhorst autoconer, spares for murata, machconer, spares for zinser ring frame, spares for rieter card c4, c-4, c1/3, spares for draw frame rsb d-30, rsb 851, rsb951, spares for schlaforst autoconer, spares for ring frame g5/1, globe export ahmedabad india, globe export saraspur","globe export, globe export import export textile machinery, globe india, globeexportindia.com, ahmedabad, india, spare parts for textile machinery, spare parts for stork rotary printing machine, textile machine, spares for stenter, spares for volkmann tfo, spares for schlafhorst autoconer, spares for murata, machconer, spares for zinser ring frame, spares for rieter card c4, c-4, c1/3, spares for draw frame rsb d-30, rsb 851, rsb951, spares for schlaforst autoconer, spares for ring frame g5/1 - a leading company in manufacturing of textile machinery spare parts in india",Business
510626,Used Industrial Sewing Machines Mart,"Sewing Machines, New and Used
      Industrial from C Thompson Machines Ltd, Gateshead, England, UK.",Business
516838,"Imagine - Warehouse Management Software & Transportation Management
Software","Imagine offers complete warehouse management software (WMS) that provides efficient, accurate, and timely operations. Imagine has a solution for every function of your warehouse from reception of goods to rating and manifesting your shipments ( TMS & WMS Software ) .",Business
516904,North Carolina Warehousing Charlotte North Carolina Warehousing Cherryville Warehouse,"North Carolina Warehousing, Charlotte North Carolina Warehousing and Cherryville North Carolina Warehousing from Cherryville Public Warehouse.",Business
521249,Grain | Gravel | Deck | Logging | Oil | Trailers,"Building the highest quality grain trailers, gravel trailers, oil trailers, deck trailers, and logging trailers.  This includes end dumps, cross dumps, clam dumps, scissornecks, floats, pickers",Business
298827,"ALPACAS of Tualatin Valley, LLC - Alpaca Breeding Ranch located in Beaverton, OR owned by Lona Nelsen Frank.",ALPACAS of Tualatin Valley has strived to build one of the finest and most diverse small herds in the nation. We have passionately embraced this industry and constantly work to improve and perfect our..,Business
299385,Renaissance Farms Ltd Grassfed Galloway Beef,"Renaissance Farms Ltd specializes in producing healthful, nutritious grassfed Galloway beef from well-managed pastures",Business
304633,Spork Productions,"An award-winning and critically-acclaimed production company. Motion pictures, films, music videos, and commercial productions.",Business
304858,Makeup Artist: Judith Denny Makeup Services Home Page,"Professional makeup services for Film, Video and Print",Business
305075,Mid Atlantic Regional Mascot & Character Logistics,"Fantasy characters for commercial, film and live-action",Business
308107,Laetitia Casta Online.com,All about Laetitia Casta,Business
311096,"New Albion Records, Inc. - New Albion Records","www.newalbion.com
New Albion Records catalog",Business
312499,sourdough records online,This is the main body for the SourdoughRecords.com website.  Sourdough ONline is devoted to sharing music with people from all over the world.  Mine for Musical Gems within the caverns of the Music Mine,Business
316527,"Manuel Sousa Photography - Winnipeg Wedding, Photo booth and Corporate Photography","Professional Winnipeg photographer for over 25 years. We've done over 875 
weddings, countless parties, corporate events and corporate portraits. Now 
our photo booth and Hashtag print station are also incredibly popular. This 
is the best way to promote any event.",Business
319451,Rob Stewart Photography,"Rob Stewart Photography, view his online portfolio as well as articles, movie trailers, and stock photography to purchase.",Business
324236,Home - Off Road Engineering LLC,Text Goes Here,Business
346164,thebadgeboys.com - Just another WordPress site,Just another WordPress site,Business
352163,Soap Making Supplies | Cosmetic Ingredients,Chemistry Store carries a full line of soap making supplies and cosmetic ingredients. We strive to offer the highest quality products at the lowest cost.,Business
355194,"FKP Architects, Dublin",Fitzgerald Kavanagh and Partners is a Dublin-based architecture and project management studio. Our portfolio encompasses work of all scales and we are,Business
358270,"Design Inspirations, Interior Design and Home Staging, Athens, GA",Interior Design Service,Business
371575,"BGD Make-up Artistry - New Orleans based makeup artist - Celebrities, fashion shows, weddings, photo shoots","BGD Makeup Artistry - New Orleans based, specializing in weddings, photo shoots, music videos, and fashion shows.",Business
374412,Armotex - Manufacturer Of High Quality Decorative Ribbons and Elastic Tapes,"We Offer High Quality Tapes since 1979.  Satin Ribbons, Organza Ribbons, Grosgrain Ribbons, Metallic Ribbons, Knitted Elastic and woven elastic Tapes in High Quality and best service.",Business
378268,James Optical - Manufacturer & Exporter,"eyewear, optical frames, eyeglasses,sunglasses,metal frames including 
Super -Flex, Wood Collection and Titanium in Korea. eyewear order online - James Vision",Business
381141,Design Updates,"Welcome!  This site provides the Hightower community of Architects, Interior Designers, Dealers and Representatives with current news, product reviews and historical notes of interest.  Please check back for regular updates.  Our company website can be found at www.hightoweraccess.com",Business
381756,BIODERA - Organic Ware,Biodera,Business
383215,Task Chairs - Office Chairs - Office Furniture by Urban Corporate Furniture,"Urban Corporate Furniture aims to provide each client with office furniture products and services that fit their individual needs, at a price they can afford, and that will help them perform in a comfortable and productive environment.",Business
389587,Yacht Experts | Concord Marine Electronics | Fort Lauderdale,"Experts in 4G/5G internet wifi, audio visual, communications, entertainment, security and navigation integrated systems. Concord Marine Electronics has been designing, installing, and repairing marine electronics systems from new builds to system upgrades and repairs.",Business
390466,"CustomWebApps - Website development company, custom web applications - Napa, Ca.","CustomWebApps is a custom web site development and consulting firm that offers professional web design, social network, e-commerce, CMS development. hosting and online marketing solutions",Business
390540,Add Live Help Chat to Your Web Site : live support software,Livehelper is a customer service tool for your website that enables visitors to instantly receive live help and live support from your personnel.,Business
391396,"The Leadership Companies, Inc. - Enterprise Contract Creation and Management","Leadershipworldwide supply chain business solutions, software, education training resource.",Business
